Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
102,Kawhi Leonard,23,SAS,SF,64,64,2033,22,0.567,0.234,0.307,4.8,20.6,12.9,13,3.7,1.8,9.4,23,4.2,4.4,8.6,0.204,2.8,3.1,5.9,4.1,"MVP-10,DPOY-1,DEF1"
103,Wesley Matthews,28,POR,SG,60,60,2024,16.1,0.586,0.592,0.193,2.1,9.5,5.9,10.8,1.9,0.4,9,19.8,4,2.2,6.2,0.147,2,1.1,3.1,2.6,
104,Eric Gordon,26,NOP,SG,61,60,2018,12.7,0.544,0.454,0.192,1.6,7.4,4.5,17.6,1.3,0.5,14,19.8,2.2,0.7,2.9,0.069,0.2,-1.2,-1,0.5,
105,Rajon Rondo,28,2TM,PG,68,68,2018,13.5,0.448,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,-0.7,2.3,1.6,0.037,-1.1,0.3,-0.8,0.6,
105,Rajon Rondo,28,BOS,PG,22,22,699,15.4,0.422,0.16,0.18,3.9,22.3,12.9,49.3,2.7,0.3,25.8,18.2,-0.2,1.1,0.9,0.064,-0.5,0.9,0.4,0.4,
105,Rajon Rondo,28,DAL,PG,46,46,1319,12.4,0.46,0.121,0.094,4,13.3,8.6,34,2.1,0.2,22.6,20.3,-0.5,1.2,0.6,0.023,-1.4,-0.1,-1.5,0.2,
106,Lou Williams,28,TOR,SG,80,0,2016,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27,5.4,1.1,6.6,0.157,3.5,-0.9,2.6,2.3,6MOY-1
107,DeMarcus Cousins,24,SAC,C,59,59,2013,25.2,0.545,0.008,0.508,10.8,30.6,21.1,20.4,2.3,4,16.3,34.1,2.8,3.2,6,0.144,2.8,1.5,4.3,3.2,"AS,NBA2"
108,Al Jefferson,30,CHO,C,65,61,1992,19.7,0.5,0.005,0.163,5.3,25.5,15.1,11.6,1.2,3.3,5.9,26.3,1.3,3.4,4.7,0.113,0.9,0.7,1.6,1.8,
109,Greivis Vásquez,28,TOR,PG,82,29,1991,12.6,0.514,0.484,0.091,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,1.9,0.9,2.8,0.066,0.4,-1.4,-1,0.5,
110,Jason Thompson,28,SAC,PF,81,63,1991,10.2,0.5,0.002,0.334,8.2,21.5,15.1,6.5,0.8,2.3,14.6,12.7,0.9,1.5,2.4,0.057,-2.6,-0.2,-2.8,-0.4,
111,Boris Diaw,32,SAS,PF,81,15,1984,12.7,0.526,0.267,0.147,4.5,15.2,10,17.9,0.9,0.9,15.8,18.3,1.3,2.3,3.6,0.088,-0.6,0.2,-0.4,0.8,
112,Ömer Aşık,28,NOP,C,76,76,1982,15.5,0.545,0,0.546,14,28.8,21.4,5.4,0.8,2.1,15.7,14,2.8,2.2,5,0.12,-0.4,-0.9,-1.2,0.4,
113,Mo Williams,32,2TM,PG,68,33,1980,15.4,0.512,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,1.6,0.6,2.1,0.052,1.5,-2.3,-0.8,0.6,
113,Mo Williams,32,MIN,PG,41,19,1149,14.4,0.511,0.38,0.21,1.3,8.7,4.9,38,1.3,0.5,17.3,22.7,0.9,-0.2,0.7,0.031,0.8,-3,-2.2,-0.1,
113,Mo Williams,32,CHO,PG,27,14,831,16.9,0.512,0.431,0.225,1.2,9.1,5,36.5,1,0.6,13.4,28.8,0.7,0.7,1.4,0.08,2.5,-1.3,1.1,0.6,
114,Amir Johnson,27,TOR,PF,75,72,1979,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16,15.7,3.5,1.6,5.1,0.124,0,-0.1,-0.1,0.9,
115,Dwyane Wade,33,MIA,SG,62,62,1971,21.4,0.534,0.094,0.341,3.6,9.6,6.7,32.1,2,0.9,14.4,34.7,2.1,1.4,3.5,0.086,3.5,-1.4,2.1,2.1,AS
116,D.J. Augustin,27,2TM,PG,82,14,1964,13.9,0.527,0.38,0.317,1.1,7.9,4.4,28.2,1.3,0.1,16.4,19.8,2.5,0.9,3.4,0.083,0.4,-1.6,-1.2,0.4,
116,D.J. Augustin,27,DET,PG,54,13,1287,15.8,0.536,0.325,0.367,1.1,7.6,4.2,33.2,1.3,0.1,17,22.2,2,0.6,2.5,0.094,1.2,-1.7,-0.5,0.5,
116,D.J. Augustin,27,OKC,PG,28,1,677,10.2,0.503,0.516,0.194,1.1,8.4,4.8,18.5,1.2,0.1,14.8,15.1,0.5,0.4,0.9,0.063,-1,-1.3,-2.3,-0.1,
117,Robert Covington,24,PHI,SF,70,49,1956,14.7,0.554,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,1.6,2.3,4,0.097,0.3,0.4,0.7,1.3,
118,Tony Parker,32,SAS,PG,68,68,1953,15.9,0.539,0.107,0.2,0.9,6.5,3.7,28.7,1.2,0.1,13.9,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3,
119,Brandon Bass,29,BOS,PF,82,43,1929,16.3,0.557,0.047,0.313,7.8,14.9,11.3,8.6,1.1,1.3,9.6,19.5,3.4,1.9,5.3,0.132,0.5,-0.5,0,1,
120,Roy Hibbert,28,IND,C,76,76,1926,15.4,0.501,0.003,0.287,9,21.9,15.5,7.4,0.5,5.1,11.8,21.3,1,3.2,4.2,0.105,-1.8,0.6,-1.2,0.4,
121,Luc Mbah a Moute,28,PHI,PF,67,61,1916,10.6,0.466,0.318,0.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,-0.9,2,1.1,0.027,-2.7,-0.1,-2.8,-0.4,
122,Paul Pierce,37,WAS,SF,73,73,1914,15.2,0.58,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1,10.9,19.9,3.2,2.3,5.5,0.138,1.2,0.3,1.5,1.7,
123,Jeremy Lin,26,LAL,PG,74,30,1907,15.6,0.539,0.269,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,0.068,0.1,-0.5,-0.4,0.8,
124,Zach LaVine,19,MIN,PG,77,40,1902,11.3,0.515,0.247,0.261,1.6,11.6,6.4,24,1.4,0.4,20.4,22,-0.7,0,-0.7,-0.018,-2.2,-2.5,-4.6,-1.3,
125,David West,34,IND,PF,66,66,1895,16,0.508,0.029,0.235,6.4,19.7,13.1,20.1,1.3,2,13.7,21,1.4,2.8,4.3,0.108,0.3,1.3,1.6,1.7,
126,Aaron Brooks,30,CHI,PG,82,21,1885,14.4,0.534,0.383,0.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25,1.7,1.5,3.3,0.083,0.3,-1.1,-0.8,0.5,6MOY-11
127,Rodney Stuckey,28,IND,PG,71,36,1874,15.4,0.528,0.187,0.286,2.1,12.4,7.3,20.2,1.5,0.4,12.2,23.4,1.9,2.2,4,0.103,0.1,0.2,0.3,1.1,
128,Jordan Hill,27,LAL,C,70,57,1874,16.2,0.494,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.055,-0.6,-1.6,-2.2,-0.1,
129,Channing Frye,31,ORL,PF,75,51,1870,9.5,0.546,0.71,0.072,1.6,16.4,8.9,7.4,1.3,1.7,13.4,14.1,0.7,1.4,2.1,0.053,-1.5,-0.1,-1.5,0.2,
130,Shane Larkin,22,NYK,PG,76,22,1865,10.9,0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,0.8,0.9,1.7,0.045,-3,0.2,-2.8,-0.4,
131,Bojan Bogdanović,25,BRK,SF,78,28,1854,11.6,0.562,0.444,0.184,3,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.062,-0.3,-1.4,-1.7,0.1,
132,C.J. Miles,27,IND,SG,70,40,1841,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,1.3,2.3,3.6,0.093,0.8,0,0.9,1.3,
133,Ed Davis,25,LAL,PF,79,24,1840,20,0.594,0,0.403,13.3,23.1,18,8.3,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.164,1.4,0.1,1.5,1.6,
134,Mike Dunleavy,34,CHI,SF,63,63,1838,11.6,0.573,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,2.4,1.7,4.1,0.108,-0.3,0.2,0,0.9,
135,Norris Cole,26,2TM,PG,75,25,1831,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,0.4,1,1.4,0.036,-2.1,-0.7,-2.8,-0.4,
135,Norris Cole,26,MIA,PG,47,23,1148,9.9,0.452,0.333,0.15,1.3,9.8,5.7,22.9,1.9,0.6,15.1,15.7,-0.1,0.8,0.6,0.027,-2.6,-0.4,-3,-0.3,
135,Norris Cole,26,NOP,PG,28,2,683,12.6,0.52,0.294,0.139,0.2,8.3,4.2,21.2,1.2,0.8,13.3,20.6,0.5,0.3,0.7,0.052,-1.1,-1.2,-2.4,0,
136,Dante Exum,19,UTA,PG,82,41,1817,5.7,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,-1.1,1,-0.1,-0.003,-3.6,-0.7,-4.3,-1.1,
137,Marcus Smart,20,BOS,PG,67,38,1808,11,0.491,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7,ROY-5
138,Anthony Morrow,29,OKC,SG,74,0,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.8,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,1.9,-0.1,1.8,1.7,6MOY-11
139,Quincy Pondexter,26,2TM,SG,75,30,1793,9.9,0.55,0.546,0.215,3.4,9,6.2,7.7,0.6,1,9.4,13.8,2.1,0.8,2.9,0.078,-1.1,-1,-2.1,0,
139,Quincy Pondexter,26,MEM,SG,30,2,540,7.1,0.452,0.541,0.222,4.2,7.8,6,7.5,0.5,0.8,6.3,13.4,0.2,0.4,0.6,0.051,-2.9,-1,-3.9,-0.3,
139,Quincy Pondexter,26,NOP,SF,45,28,1253,11.1,0.592,0.548,0.212,3,9.5,6.3,7.8,0.6,1.2,10.7,13.9,1.9,0.4,2.3,0.089,-0.3,-0.9,-1.3,0.2,
140,Jason Smith,28,NYK,C,82,31,1785,12,0.497,0.071,0.258,6.2,15,10.5,13.5,0.9,2.1,13.6,19.7,0.5,0.7,1.2,0.032,-2.4,-1.4,-3.8,-0.8,
141,Hollis Thompson,23,PHI,SG,71,23,1776,10.9,0.538,0.529,0.164,3.1,9.3,6,8.4,1.6,1.2,10.2,15.9,1.3,1.3,2.6,0.07,-1.6,-0.3,-1.8,0.1,
142,Steven Adams,21,OKC,C,70,67,1771,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3,
143,Alan Anderson,32,BRK,SG,74,19,1744,10.6,0.563,0.477,0.23,2,11.1,6.6,7.2,1.7,0.2,11,14.2,1.7,1.1,2.7,0.075,-1.7,0.2,-1.5,0.2,
144,Mason Plumlee,24,BRK,C,82,45,1743,18,0.57,0.006,0.648,11.3,21.6,16.5,7,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9,
145,Kyle Singler,26,2TM,SF,80,58,1743,8.5,0.512,0.54,0.117,2,10.2,6,7.3,1.4,1,10.5,13.2,0.9,1.2,2,0.056,-2.1,0,-2.1,0,
145,Kyle Singler,26,DET,SF,54,40,1287,9.4,0.526,0.534,0.103,1.9,10.2,5.9,7.9,1.3,0.9,10.3,14,0.8,0.8,1.6,0.061,-1.6,-0.1,-1.7,0.1,
145,Kyle Singler,26,OKC,SF,26,18,456,5.8,0.461,0.563,0.167,2.4,10.4,6.5,5.4,1.5,1.2,11.2,11,0,0.4,0.4,0.041,-3.4,0.2,-3.2,-0.1,
146,Tyler Zeller,25,BOS,C,82,59,1731,18.9,0.594,0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2,6.5,0.179,1,0,0.9,1.3,
147,Zaza Pachulia,30,MIL,C,73,45,1730,15.6,0.506,0.006,0.302,13.1,19.9,16.5,16.2,2.4,1,18.2,19.1,1.3,2.9,4.2,0.116,-0.4,0.8,0.4,1,
148,Patrick Beverley,26,HOU,PG,56,55,1727,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1,12.9,16.1,1.7,1.8,3.5,0.096,-0.4,0.5,0.1,0.9,DPOY-15
149,Isaiah Thomas,25,2TM,PG,67,1,1726,20.6,0.579,0.434,0.437,2.1,7.7,4.9,27.2,1.6,0.2,13.1,27.8,5,1.1,6.1,0.169,4.1,-0.9,3.2,2.3,6MOY-2
149,Isaiah Thomas,25,PHO,PG,46,1,1181,19.7,0.579,0.404,0.412,2.4,7.8,5.1,23.6,1.9,0.3,12.8,25.8,3.2,0.7,4,0.162,3.2,-0.8,2.5,1.4,
149,Isaiah Thomas,25,BOS,PG,21,0,545,22.3,0.579,0.488,0.481,1.4,7.5,4.4,35.2,1.1,0,13.5,32.1,1.8,0.3,2.1,0.185,6,-1.3,4.6,0.9,
150,Jerryd Bayless,26,MIL,PG,77,4,1717,11.1,0.519,0.233,0.266,1.5,12.5,7,21,1.8,0.6,18.8,18.6,0.3,2,2.4,0.066,-2.5,0.4,-2.1,0,
151,Jared Dudley,29,MIL,SG,72,22,1717,12.3,0.572,0.454,0.158,3,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2,2.1,4.1,0.116,-0.5,1,0.6,1.1,
152,Jamal Crawford,34,LAC,SG,64,4,1703,16.6,0.532,0.434,0.3,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,2.5,1.2,3.6,0.102,1.9,-1.2,0.7,1.2,6MOY-3
153,O.J. Mayo,27,MIL,SG,71,15,1697,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,0.9,1.9,2.8,0.079,-0.2,-0.4,-0.6,0.6,
154,Nenê,32,WAS,PF,67,58,1693,14.3,0.534,0.008,0.336,5.7,17,11.5,12,2,1,15.2,21.8,0.5,2.5,3,0.086,-1.7,0.9,-0.8,0.5,
155,Carlos Boozer,33,LAL,PF,71,26,1692,16.4,0.517,0,0.202,7,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1,2.2,0.062,-0.5,-1.2,-1.7,0.1,
156,Taj Gibson,29,CHI,PF,62,17,1692,16.1,0.545,0,0.364,10.7,14.6,12.7,6.9,1.1,3.2,11.6,17.6,2.7,2.1,4.8,0.137,-0.5,0.1,-0.4,0.7,6MOY-10
157,Devin Harris,31,DAL,PG,76,3,1685,14.8,0.559,0.508,0.309,0.8,8,4.4,20.4,2.3,0.7,12.5,18,2.9,1.3,4.2,0.12,0.6,0.8,1.4,1.4,
158,Tim Hardaway Jr.,22,NYK,SG,70,30,1681,12.1,0.512,0.494,0.218,0.8,10.2,5.4,13.5,0.6,0.7,9.5,23.8,0.8,0,0.8,0.023,0.2,-3,-2.8,-0.3,
159,Wayne Ellington,27,LAL,SG,65,36,1675,11.6,0.504,0.394,0.104,2,12.3,6.9,10.2,1,0.1,7.2,18.5,1.1,0.1,1.2,0.034,-0.5,-1.8,-2.3,-0.1,
160,Ryan Anderson,26,NOP,PF,61,5,1675,15.6,0.524,0.492,0.207,7.3,12.7,10,5.4,1,0.9,7.2,23.4,2.6,0.9,3.5,0.1,1.8,-2.1,-0.3,0.7,
161,Joe Ingles,27,UTA,SF,79,32,1673,9.6,0.533,0.571,0.113,1.5,10.5,6,16.8,2.3,0.5,20.9,12.9,0.5,1.6,2.2,0.062,-2.3,1.1,-1.2,0.3,
162,Evan Fournier,22,ORL,SG,58,32,1661,12.4,0.546,0.391,0.256,1.9,8.7,5.2,11.5,1.2,0.1,11.4,19.7,1.5,0.6,2.1,0.059,-0.5,-1.3,-1.8,0.1,
163,Luis Scola,34,IND,PF,81,16,1659,16.8,0.515,0.031,0.352,9.3,25.6,17.5,11,1.5,0.8,11.3,22.8,1.7,2.7,4.4,0.126,-0.5,0.2,-0.3,0.7,
164,Nikola Mirotić,23,CHI,PF,82,3,1654,17.9,0.556,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,3,2.7,5.7,0.165,1.4,1,2.3,1.8,"ROY-2,6MOY-6"
165,Dante Cunningham,27,NOP,PF,66,27,1652,8.9,0.473,0.029,0.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,0.5,1.2,1.6,0.047,-2.8,0.4,-2.5,-0.2,
166,Tony Allen,33,MEM,SG,63,41,1648,14.6,0.528,0.064,0.277,7.2,12.2,9.7,8.1,4.1,1.5,14.4,16.6,0.9,3.2,4.1,0.119,-1.5,3.1,1.6,1.5,"DPOY-7,DEF1"
167,Jae Crowder,24,2TM,SF,82,17,1647,13.9,0.517,0.382,0.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,1.9,2,3.9,0.113,-0.2,0.7,0.5,1,
167,Jae Crowder,24,DAL,SF,25,0,265,12.7,0.55,0.5,0.145,5,7.1,6,6.5,2.9,1.5,11,15.3,0.3,0.3,0.5,0.098,-0.6,0.5,-0.1,0.1,
167,Jae Crowder,24,BOS,SF,57,17,1382,14.1,0.512,0.362,0.277,4.7,16.4,10.5,9,2.1,1.1,6.9,17.9,1.6,1.8,3.3,0.116,-0.2,0.8,0.6,0.9,
168,Jason Terry,37,HOU,SG,77,18,1641,11.4,0.579,0.724,0.108,1,7.1,4.1,13.8,2,0.9,13.7,14.3,2,1.5,3.6,0.104,-0.1,0.6,0.5,1,
169,Robin Lopez,26,POR,C,59,59,1638,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,3.2,1.9,5.1,0.15,0.1,0.1,0.1,0.9,
170,Caron Butler,34,DET,SF,78,21,1623,9.3,0.544,0.553,0.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,1.3,1,2.4,0.07,-1.9,0.1,-1.7,0.1,
171,Kirk Hinrich,34,CHI,SG,66,22,1610,6.8,0.468,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,-0.3,1.3,1,0.03,-3.8,0,-3.8,-0.7,
172,Manu Ginóbili,37,SAS,SG,70,0,1587,16.2,0.544,0.438,0.346,2,12.8,7.5,28.6,2.2,0.9,18.5,23.9,1.4,2.3,3.7,0.111,0.9,0.9,1.7,1.5,6MOY-8
173,Michael Kidd-Gilchrist,21,CHO,SF,55,52,1587,15.1,0.519,0,0.444,7.4,21.9,14.4,8.2,1,1.9,9.9,18.4,1.6,2.2,3.8,0.114,-1.1,0.6,-0.5,0.6,DPOY-9
174,Andrew Bogut,30,GSW,C,67,65,1583,15.8,0.565,0,0.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,1.9,3.4,5.2,0.159,-0.9,3.3,2.4,1.8,"DPOY-6,DEF2"
175,Lance Stephenson,24,CHO,SG,61,25,1573,8.8,0.419,0.191,0.2,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,-2.7,1.8,-0.9,-0.026,-4.3,-0.1,-4.5,-1,
176,Jared Sullinger,22,BOS,PF,58,49,1566,17.9,0.503,0.26,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,1.9,2.1,4,0.123,1.3,-0.2,1.1,1.2,
177,Darren Collison,27,SAC,PG,45,45,1565,17.5,0.575,0.293,0.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,3,0.8,3.8,0.116,2.3,-0.2,2.1,1.6,
178,Trevor Booker,27,UTA,PF,79,5,1564,15.3,0.536,0.181,0.319,10.3,19,14.7,9,1.5,2.1,14.3,18.1,1.7,1.9,3.6,0.11,-0.3,0.1,-0.2,0.7,
179,Austin Rivers,22,2TM,SG,76,5,1563,10.3,0.481,0.264,0.254,2,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1,1.5,0.046,-2.5,-0.3,-2.8,-0.3,
179,Austin Rivers,22,NOP,SG,35,3,772,10.1,0.472,0.225,0.32,1.8,8.2,5,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,0.046,-2.5,-0.5,-3,-0.2,
179,Austin Rivers,22,LAC,SG,41,2,791,10.6,0.488,0.296,0.201,2.2,9.6,6,12.8,1.9,0.7,10.5,19,0.1,0.7,0.8,0.046,-2.5,-0.1,-2.7,-0.1,
180,Chris Bosh,30,MIA,C,44,44,1556,19.8,0.548,0.226,0.311,3.6,20,12,12,1.4,1.4,10.1,28.4,2.1,1.5,3.6,0.111,2.5,-1.3,1.3,1.3,AS
181,Iman Shumpert,24,2TM,SG,62,25,1545,11.4,0.497,0.416,0.136,4.1,12.6,8.3,14.2,2.7,0.8,15.4,17.4,0.1,1.4,1.5,0.047,-1.5,0.7,-0.9,0.4,
181,Iman Shumpert,24,NYK,SG,24,24,625,11.9,0.484,0.307,0.172,4,11.2,7.5,21.3,2.5,0.4,15.4,20.1,-0.1,0.3,0.3,0.02,-1.7,-0.3,-2,0,
181,Iman Shumpert,24,CLE,SG,38,1,920,11.1,0.508,0.508,0.105,4.2,13.5,8.9,9.3,2.9,1.1,15.5,15.6,0.1,1.1,1.2,0.065,-1.5,1.4,-0.1,0.4,
182,Derrick Rose,26,CHI,PG,51,51,1530,15.9,0.493,0.325,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6,
183,Steve Blake,34,POR,PG,81,0,1529,9.5,0.507,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,0.7,1.4,2.1,0.066,-1.8,0,-1.8,0.1,
184,Alex Len,21,PHO,C,69,44,1518,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,0.107,-2.8,1,-1.8,0.1,
185,Dennis Schröder,21,ATL,PG,77,10,1516,15.7,0.516,0.223,0.269,2.3,9.9,6.2,34.6,1.7,0.2,16.8,27,1.1,1.4,2.5,0.08,-0.1,-1.2,-1.3,0.2,6MOY-11
186,Rasual Butler,35,WAS,SF,75,1,1505,11.4,0.531,0.455,0.13,2.1,12.4,7.4,6.5,1,1.2,8.1,17.9,1,1.6,2.6,0.084,-0.5,-0.3,-0.8,0.4,
187,Beno Udrih,32,MEM,PG,79,12,1494,15.4,0.55,0.192,0.202,1.5,9.4,5.5,24,1.6,0.4,13.9,19.6,2,1.6,3.6,0.115,0.3,0.3,0.5,0.9,
188,Lance Thomas,26,2TM,PF,62,37,1490,8,0.456,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17,-0.9,0.4,-0.4,-0.014,-3.9,-1.7,-5.6,-1.3,
188,Lance Thomas,26,OKC,SF,22,13,450,6.6,0.402,0.008,0.262,6.8,11,8.9,6.3,1.2,0,10.8,15.1,-0.2,0.3,0,0.005,-4,-0.7,-4.7,-0.3,
188,Lance Thomas,26,NYK,PF,40,24,1040,8.6,0.478,0.066,0.209,4,9.5,6.7,7.9,1.3,0.6,14.2,17.8,-0.6,0.2,-0.5,-0.022,-3.8,-2.1,-5.9,-1,
189,Cody Zeller,22,CHO,C,62,45,1487,14.1,0.53,0.003,0.44,7,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.123,-2,1.4,-0.6,0.5,
190,Jordan Clarkson,22,LAL,PG,59,38,1476,16.9,0.528,0.203,0.265,4,10.5,7.1,23.8,1.8,0.7,12.6,23,2,0.4,2.4,0.078,1.2,-0.9,0.2,0.8,ROY-7
191,Shaun Livingston,29,GSW,PG,78,2,1468,12.9,0.529,0.005,0.23,3.3,10,6.7,24.2,1.6,1,19,15.9,1.5,1.8,3.3,0.107,-1.4,0.6,-0.8,0.4,
192,Derrick Williams,23,SAC,PF,74,6,1462,12.8,0.54,0.322,0.404,3.3,12.1,7.8,5.6,1.2,0.2,8.9,18.9,1.7,0.4,2.1,0.069,-0.3,-1.6,-2,0,
193,Jodie Meeks,27,DET,SG,60,0,1462,14.1,0.548,0.397,0.3,0.9,7.1,3.9,8.8,2.1,0.3,8.6,20.1,2.2,0.9,3.1,0.103,-0.3,-0.2,-0.5,0.5,
194,Langston Galloway,23,NYK,PG,45,41,1457,12.3,0.489,0.344,0.153,2.9,12.5,7.5,17.6,1.9,0.7,10.1,19.2,0.7,0.6,1.3,0.043,-1.5,-0.9,-2.3,-0.1,
195,Brandan Wright,27,3TM,PF,75,7,1449,20.4,0.66,0.008,0.309,9.6,14.7,12.1,4.4,1.7,5.1,7.6,13.6,4.3,1.8,6.1,0.202,2.1,1.6,3.7,2.1,
195,Brandan Wright,27,DAL,PF,27,0,505,25.7,0.762,0,0.356,11,12.9,11.9,3.2,1.7,6.8,7.7,14.9,2.2,0.6,2.9,0.274,4.3,1.2,5.6,1,
195,Brandan Wright,27,BOS,PF,8,0,86,15,0.571,0,0.19,8.8,12.9,10.8,14,0.6,4.5,18,14.1,0.1,0.1,0.2,0.106,0.1,0.8,1,0.1,
195,Brandan Wright,27,PHO,PF,40,7,858,17.8,0.6,0.014,0.29,8.9,16,12.4,4.1,1.9,4.2,6.4,12.8,2,1.1,3,0.17,1,1.9,2.9,1,
196,Gerald Green,29,PHO,SG,74,4,1446,15.4,0.532,0.497,0.154,2.5,11.7,7,10.9,1.4,0.6,11.1,28.4,1,1,1.9,0.065,1.2,-1.5,-0.3,0.6,
197,Cory Joseph,23,SAS,PG,79,14,1444,15.5,0.564,0.107,0.348,3.5,11.4,7.5,19.7,1.6,0.9,12.4,17,2.7,1.8,4.5,0.149,0.2,1.3,1.4,1.2,
198,Ray McCallum,23,SAC,PG,68,30,1436,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,0.8,0.5,1.4,0.045,-0.9,-1.1,-2,0,
199,Otto Porter Jr.,21,WAS,SF,74,13,1432,11.6,0.523,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1,1.8,2.7,0.092,-1.1,0.6,-0.5,0.6,
200,Anthony Tolliver,29,2TM,PF,76,11,1432,11.1,0.569,0.738,0.176,3.7,14.5,9,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.092,-0.6,-0.8,-1.4,0.2,
200,Anthony Tolliver,29,PHO,PF,24,0,272,7.8,0.522,0.838,0.081,2.4,15.5,8.9,5.2,0.7,0.3,12.6,14.2,0.1,0.2,0.2,0.04,-1.3,-1.2,-2.5,0,
200,Anthony Tolliver,29,DET,PF,52,11,1160,11.8,0.58,0.715,0.197,4.1,14.3,9,6.5,0.9,1,10.3,14.8,1.8,0.8,2.5,0.104,-0.4,-0.7,-1.1,0.3,
201,Carmelo Anthony,30,NYK,SF,40,40,1428,21.5,0.531,0.222,0.294,5.7,16,10.7,18,1.5,1,8.9,32.2,2.2,0.6,2.9,0.097,4.9,-1.9,3,1.8,AS
202,Danilo Gallinari,26,DEN,SF,59,27,1426,16.8,0.563,0.53,0.336,2.3,14.7,8.3,9.4,1.6,1.1,8,21.5,3,1,3.9,0.132,2.6,-0.2,2.4,1.6,
203,Kelly Olynyk,23,BOS,C,64,13,1423,15.9,0.558,0.331,0.258,7,16.5,11.7,12.2,2.3,2.1,14.3,21.1,1.5,2.1,3.6,0.12,-0.5,0.9,0.4,0.8,
